,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,hour,night,morning,afternoon,afterwork,evening,winter,spring,summer,autumn,dayofweek,nice_weather,cloudy,rain_snow,very_bad_weather,timediff
5172,12/9/2011 14:00,winter,0,1,nice_weather,15.58,19.695,46,19.0012,24,163,187,14,0,0,1,0,0,1,0,0,0,4,1,0,0,0,343
5173,12/9/2011 15:00,winter,0,1,nice_weather,15.58,19.695,46,19.0012,29,160,189,15,0,0,1,0,0,1,0,0,0,4,1,0,0,0,343
5174,12/9/2011 16:00,winter,0,1,nice_weather,14.76,17.425,62,8.9981,24,226,250,16,0,0,0,1,0,1,0,0,0,4,1,0,0,0,343
5175,12/9/2011 17:00,winter,0,1,nice_weather,13.94,17.425,66,7.0015,10,352,362,17,0,0,0,1,0,1,0,0,0,4,1,0,0,0,343
5176,12/9/2011 18:00,winter,0,1,nice_weather,13.94,18.18,61,0,10,308,318,18,0,0,0,1,0,1,0,0,0,4,1,0,0,0,343
5177,12/9/2011 19:00,winter,0,1,nice_weather,13.94,18.18,61,0,10,189,199,19,0,0,0,1,0,1,0,0,0,4,1,0,0,0,343
5178,12/9/2011 20:00,winter,0,1,nice_weather,12.3,16.665,81,0,10,140,150,20,0,0,0,0,1,1,0,0,0,4,1,0,0,0,343
5179,12/9/2011 21:00,winter,0,1,nice_weather,12.3,16.665,75,0,9,131,140,21,0,0,0,0,1,1,0,0,0,4,1,0,0,0,343
5180,12/9/2011 22:00,winter,0,1,nice_weather,11.48,15.91,87,0,15,114,129,22,0,0,0,0,1,1,0,0,0,4,1,0,0,0,343
5181,12/9/2011 23:00,winter,0,1,nice_weather,11.48,15.91,81,0,6,88,94,23,1,0,0,0,0,1,0,0,0,4,1,0,0,0,343
5182,12/10/2011 0:00,winter,0,0,cloudy,10.66,13.635,81,7.0015,11,66,77,0,1,0,0,0,0,1,0,0,0,5,0,1,0,0,344
5183,12/10/2011 1:00,winter,0,0,cloudy,10.66,12.88,70,11.0014,11,55,66,1,1,0,0,0,0,1,0,0,0,5,0,1,0,0,344
5184,12/10/2011 2:00,winter,0,0,cloudy,11.48,15.15,61,6.0032,12,48,60,2,1,0,0,0,0,1,0,0,0,5,0,1,0,0,344
5185,12/10/2011 3:00,winter,0,0,cloudy,11.48,15.15,61,6.0032,5,20,25,3,1,0,0,0,0,1,0,0,0,5,0,1,0,0,344
5186,12/10/2011 4:00,winter,0,0,cloudy,10.66,13.635,65,7.0015,0,3,3,4,1,0,0,0,0,1,0,0,0,5,0,1,0,0,344
5187,12/10/2011 5:00,winter,0,0,nice_weather,10.66,12.88,60,11.0014,0,6,6,5,1,0,0,0,0,1,0,0,0,5,1,0,0,0,344
5188,12/10/2011 6:00,winter,0,0,nice_weather,9.84,12.88,65,7.0015,1,10,11,6,0,1,0,0,0,1,0,0,0,5,1,0,0,0,344
5189,12/10/2011 7:00,winter,0,0,nice_weather,9.84,11.365,65,12.998,0,11,11,7,0,1,0,0,0,1,0,0,0,5,1,0,0,0,344
5190,12/10/2011 8:00,winter,0,0,nice_weather,10.66,13.635,65,8.9981,5,68,73,8,0,1,0,0,0,1,0,0,0,5,1,0,0,0,344
5191,12/10/2011 9:00,winter,0,0,nice_weather,11.48,12.88,61,19.0012,15,134,149,9,0,1,0,0,0,1,0,0,0,5,1,0,0,0,344
5192,12/10/2011 10:00,winter,0,0,nice_weather,13.12,15.15,57,16.9979,31,161,192,10,0,1,0,0,0,1,0,0,0,5,1,0,0,0,344
5193,12/10/2011 11:00,winter,0,0,nice_weather,13.12,14.395,53,27.9993,44,192,236,11,0,0,1,0,0,1,0,0,0,5,1,0,0,0,344
5194,12/10/2011 12:00,winter,0,0,nice_weather,13.12,14.395,45,27.9993,48,235,283,12,0,0,1,0,0,1,0,0,0,5,1,0,0,0,344
5195,12/10/2011 13:00,winter,0,0,nice_weather,13.94,15.15,34,27.9993,47,239,286,13,0,0,1,0,0,1,0,0,0,5,1,0,0,0,344
5196,12/10/2011 14:00,winter,0,0,nice_weather,13.94,15.15,31,22.0028,51,242,293,14,0,0,1,0,0,1,0,0,0,5,1,0,0,0,344
5197,12/10/2011 15:00,winter,0,0,nice_weather,13.94,15.15,34,23.9994,60,239,299,15,0,0,1,0,0,1,0,0,0,5,1,0,0,0,344
5198,12/10/2011 16:00,winter,0,0,nice_weather,13.12,14.395,31,26.0027,58,183,241,16,0,0,0,1,0,1,0,0,0,5,1,0,0,0,344
5199,12/10/2011 17:00,winter,0,0,nice_weather,11.48,12.88,36,22.0028,34,151,185,17,0,0,0,1,0,1,0,0,0,5,1,0,0,0,344
5200,12/10/2011 18:00,winter,0,0,nice_weather,10.66,12.88,38,15.0013,28,144,172,18,0,0,0,1,0,1,0,0,0,5,1,0,0,0,344
5201,12/10/2011 19:00,winter,0,0,nice_weather,10.66,12.12,38,19.0012,15,139,154,19,0,0,0,1,0,1,0,0,0,5,1,0,0,0,344
5202,12/10/2011 20:00,winter,0,0,nice_weather,9.84,11.365,35,15.0013,10,114,124,20,0,0,0,0,1,1,0,0,0,5,1,0,0,0,344
5203,12/10/2011 21:00,winter,0,0,nice_weather,9.02,10.605,44,15.0013,4,79,83,21,0,0,0,0,1,1,0,0,0,5,1,0,0,0,344
5204,12/10/2011 22:00,winter,0,0,nice_weather,9.02,11.365,41,8.9981,7,88,95,22,0,0,0,0,1,1,0,0,0,5,1,0,0,0,344
5205,12/10/2011 23:00,winter,0,0,nice_weather,8.2,10.605,47,11.0014,5,61,66,23,1,0,0,0,0,1,0,0,0,5,1,0,0,0,344
5206,12/11/2011 0:00,winter,0,0,nice_weather,8.2,9.85,51,15.0013,5,69,74,0,1,0,0,0,0,1,0,0,0,6,1,0,0,0,345
5207,12/11/2011 1:00,winter,0,0,nice_weather,6.56,7.575,59,15.0013,8,54,62,1,1,0,0,0,0,1,0,0,0,6,1,0,0,0,345
5208,12/11/2011 2:00,winter,0,0,nice_weather,7.38,8.335,55,16.9979,5,47,52,2,1,0,0,0,0,1,0,0,0,6,1,0,0,0,345
5209,12/11/2011 3:00,winter,0,0,nice_weather,6.56,9.09,59,8.9981,2,17,19,3,1,0,0,0,0,1,0,0,0,6,1,0,0,0,345
5210,12/11/2011 4:00,winter,0,0,nice_weather,6.56,8.335,59,11.0014,0,5,5,4,1,0,0,0,0,1,0,0,0,6,1,0,0,0,345
5211,12/11/2011 5:00,winter,0,0,nice_weather,7.38,10.605,59,7.0015,0,6,6,5,1,0,0,0,0,1,0,0,0,6,1,0,0,0,345
5212,12/11/2011 6:00,winter,0,0,nice_weather,6.56,11.365,59,0,0,10,10,6,0,1,0,0,0,1,0,0,0,6,1,0,0,0,345
5213,12/11/2011 7:00,winter,0,0,nice_weather,7.38,12.12,55,0,1,30,31,7,0,1,0,0,0,1,0,0,0,6,1,0,0,0,345
5214,12/11/2011 8:00,winter,0,0,nice_weather,6.56,11.365,69,0,4,68,72,8,0,1,0,0,0,1,0,0,0,6,1,0,0,0,345
5215,12/11/2011 9:00,winter,0,0,nice_weather,8.2,12.88,59,0,19,88,107,9,0,1,0,0,0,1,0,0,0,6,1,0,0,0,345
5216,12/11/2011 10:00,winter,0,0,nice_weather,9.84,14.395,44,0,30,164,194,10,0,1,0,0,0,1,0,0,0,6,1,0,0,0,345
5217,12/11/2011 11:00,winter,0,0,nice_weather,10.66,15.15,35,0,31,166,197,11,0,0,1,0,0,1,0,0,0,6,1,0,0,0,345
5218,12/11/2011 12:00,winter,0,0,nice_weather,10.66,15.15,35,0,42,246,288,12,0,0,1,0,0,1,0,0,0,6,1,0,0,0,345
5219,12/11/2011 13:00,winter,0,0,nice_weather,12.3,16.665,31,0,44,224,268,13,0,0,1,0,0,1,0,0,0,6,1,0,0,0,345
5220,12/11/2011 14:00,winter,0,0,nice_weather,12.3,16.665,28,0,44,198,242,14,0,0,1,0,0,1,0,0,0,6,1,0,0,0,345
5221,12/11/2011 15:00,winter,0,0,nice_weather,12.3,16.665,26,0,47,219,266,15,0,0,1,0,0,1,0,0,0,6,1,0,0,0,345
5222,12/11/2011 16:00,winter,0,0,nice_weather,12.3,16.665,26,0,32,174,206,16,0,0,0,1,0,1,0,0,0,6,1,0,0,0,345
5223,12/11/2011 17:00,winter,0,0,nice_weather,11.48,15.91,30,0,13,150,163,17,0,0,0,1,0,1,0,0,0,6,1,0,0,0,345
5224,12/11/2011 18:00,winter,0,0,nice_weather,9.84,11.365,48,12.998,12,151,163,18,0,0,0,1,0,1,0,0,0,6,1,0,0,0,345
5225,12/11/2011 19:00,winter,0,0,nice_weather,9.02,11.365,55,12.998,7,98,105,19,0,0,0,1,0,1,0,0,0,6,1,0,0,0,345
5226,12/11/2011 20:00,winter,0,0,nice_weather,9.02,12.12,55,7.0015,10,62,72,20,0,0,0,0,1,1,0,0,0,6,1,0,0,0,345
5227,12/11/2011 21:00,winter,0,0,nice_weather,9.02,13.635,55,0,10,53,63,21,0,0,0,0,1,1,0,0,0,6,1,0,0,0,345
5228,12/11/2011 22:00,winter,0,0,nice_weather,9.02,13.635,55,0,7,36,43,22,0,0,0,0,1,1,0,0,0,6,1,0,0,0,345
5229,12/11/2011 23:00,winter,0,0,nice_weather,8.2,12.88,69,0,4,31,35,23,1,0,0,0,0,1,0,0,0,6,1,0,0,0,345
5230,12/12/2011 0:00,winter,0,1,nice_weather,8.2,11.365,69,6.0032,4,16,20,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,346
5231,12/12/2011 1:00,winter,0,1,nice_weather,8.2,12.88,69,0,0,9,9,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,346
5232,12/12/2011 2:00,winter,0,1,nice_weather,8.2,12.88,69,0,0,4,4,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,346
5233,12/12/2011 3:00,winter,0,1,nice_weather,7.38,12.12,74,0,0,2,2,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,346
5234,12/12/2011 4:00,winter,0,1,nice_weather,7.38,12.12,74,0,0,3,3,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,346
5235,12/12/2011 5:00,winter,0,1,nice_weather,6.56,11.365,80,0,0,21,21,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,346
5236,12/12/2011 6:00,winter,0,1,nice_weather,6.56,9.09,80,7.0015,1,63,64,6,0,1,0,0,0,1,0,0,0,0,1,0,0,0,346
5237,12/12/2011 7:00,winter,0,1,nice_weather,5.74,7.575,86,8.9981,4,231,235,7,0,1,0,0,0,1,0,0,0,0,1,0,0,0,346
5238,12/12/2011 8:00,winter,0,1,cloudy,6.56,9.09,80,7.0015,7,378,385,8,0,1,0,0,0,1,0,0,0,0,0,1,0,0,346
5239,12/12/2011 9:00,winter,0,1,cloudy,7.38,10.605,74,6.0032,12,208,220,9,0,1,0,0,0,1,0,0,0,0,0,1,0,0,346
5240,12/12/2011 10:00,winter,0,1,cloudy,9.02,12.12,69,7.0015,14,91,105,10,0,1,0,0,0,1,0,0,0,0,0,1,0,0,346
5241,12/12/2011 11:00,winter,0,1,cloudy,10.66,14.395,60,6.0032,15,100,115,11,0,0,1,0,0,1,0,0,0,0,0,1,0,0,346
5242,12/12/2011 12:00,winter,0,1,nice_weather,11.48,14.395,52,7.0015,7,138,145,12,0,0,1,0,0,1,0,0,0,0,1,0,0,0,346
5243,12/12/2011 13:00,winter,0,1,cloudy,12.3,15.91,52,7.0015,13,153,166,13,0,0,1,0,0,1,0,0,0,0,0,1,0,0,346
5244,12/12/2011 14:00,winter,0,1,cloudy,13.12,16.665,53,8.9981,16,95,111,14,0,0,1,0,0,1,0,0,0,0,0,1,0,0,346
5245,12/12/2011 15:00,winter,0,1,cloudy,13.12,16.665,57,7.0015,8,124,132,15,0,0,1,0,0,1,0,0,0,0,0,1,0,0,346
5246,12/12/2011 16:00,winter,0,1,cloudy,13.12,16.665,57,6.0032,5,209,214,16,0,0,0,1,0,1,0,0,0,0,0,1,0,0,346
5247,12/12/2011 17:00,winter,0,1,cloudy,12.3,16.665,56,0,7,352,359,17,0,0,0,1,0,1,0,0,0,0,0,1,0,0,346
5248,12/12/2011 18:00,winter,0,1,nice_weather,12.3,15.91,56,6.0032,8,349,357,18,0,0,0,1,0,1,0,0,0,0,1,0,0,0,346
5249,12/12/2011 19:00,winter,0,1,nice_weather,11.48,15.15,61,6.0032,9,232,241,19,0,0,0,1,0,1,0,0,0,0,1,0,0,0,346
5250,12/12/2011 20:00,winter,0,1,nice_weather,12.3,15.91,56,6.0032,8,157,165,20,0,0,0,0,1,1,0,0,0,0,1,0,0,0,346
5251,12/12/2011 21:00,winter,0,1,nice_weather,10.66,15.15,81,0,2,119,121,21,0,0,0,0,1,1,0,0,0,0,1,0,0,0,346
5252,12/12/2011 22:00,winter,0,1,nice_weather,10.66,15.15,70,0,0,71,71,22,0,0,0,0,1,1,0,0,0,0,1,0,0,0,346
5253,12/12/2011 23:00,winter,0,1,nice_weather,9.84,14.395,75,0,3,42,45,23,1,0,0,0,0,1,0,0,0,0,1,0,0,0,346
5254,12/13/2011 0:00,winter,0,1,nice_weather,9.02,13.635,80,0,1,16,17,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,347
5255,12/13/2011 1:00,winter,0,1,nice_weather,8.2,12.88,80,0,0,4,4,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,347
5256,12/13/2011 2:00,winter,0,1,nice_weather,8.2,12.88,80,0,1,1,2,2,1,0,0,0,0,1,0,0,0,1,1,0,0,0,347
5257,12/13/2011 3:00,winter,0,1,nice_weather,7.38,12.12,80,0,0,3,3,3,1,0,0,0,0,1,0,0,0,1,1,0,0,0,347
5258,12/13/2011 4:00,winter,0,1,nice_weather,8.2,12.88,80,0,0,4,4,4,1,0,0,0,0,1,0,0,0,1,1,0,0,0,347
5259,12/13/2011 5:00,winter,0,1,nice_weather,7.38,12.12,86,0,0,20,20,5,1,0,0,0,0,1,0,0,0,1,1,0,0,0,347
5260,12/13/2011 6:00,winter,0,1,nice_weather,8.2,12.88,80,0,0,92,92,6,0,1,0,0,0,1,0,0,0,1,1,0,0,0,347
5261,12/13/2011 7:00,winter,0,1,nice_weather,6.56,8.335,80,11.0014,2,221,223,7,0,1,0,0,0,1,0,0,0,1,1,0,0,0,347
5262,12/13/2011 8:00,winter,0,1,nice_weather,8.2,11.365,69,7.0015,9,391,400,8,0,1,0,0,0,1,0,0,0,1,1,0,0,0,347
5263,12/13/2011 9:00,winter,0,1,nice_weather,10.66,12.88,60,11.0014,10,223,233,9,0,1,0,0,0,1,0,0,0,1,1,0,0,0,347
5264,12/13/2011 10:00,winter,0,1,nice_weather,12.3,15.15,52,11.0014,3,99,102,10,0,1,0,0,0,1,0,0,0,1,1,0,0,0,347
5265,12/13/2011 11:00,winter,0,1,nice_weather,13.94,15.91,46,16.9979,9,115,124,11,0,0,1,0,0,1,0,0,0,1,1,0,0,0,347
5266,12/13/2011 12:00,winter,0,1,nice_weather,14.76,16.665,43,23.9994,20,147,167,12,0,0,1,0,0,1,0,0,0,1,1,0,0,0,347
5267,12/13/2011 13:00,winter,0,1,nice_weather,16.4,20.455,37,22.0028,7,120,127,13,0,0,1,0,0,1,0,0,0,1,1,0,0,0,347
5268,12/13/2011 14:00,winter,0,1,nice_weather,16.4,20.455,37,16.9979,18,116,134,14,0,0,1,0,0,1,0,0,0,1,1,0,0,0,347
5269,12/13/2011 15:00,winter,0,1,nice_weather,16.4,20.455,35,16.9979,7,144,151,15,0,0,1,0,0,1,0,0,0,1,1,0,0,0,347
5270,12/13/2011 16:00,winter,0,1,nice_weather,15.58,19.695,37,16.9979,13,194,207,16,0,0,0,1,0,1,0,0,0,1,1,0,0,0,347
5271,12/13/2011 17:00,winter,0,1,nice_weather,14.76,17.425,40,12.998,17,381,398,17,0,0,0,1,0,1,0,0,0,1,1,0,0,0,347
5272,12/13/2011 18:00,winter,0,1,nice_weather,13.94,15.91,42,15.0013,12,370,382,18,0,0,0,1,0,1,0,0,0,1,1,0,0,0,347
5273,12/13/2011 19:00,winter,0,1,nice_weather,13.12,15.91,49,11.0014,5,262,267,19,0,0,0,1,0,1,0,0,0,1,1,0,0,0,347
5274,12/13/2011 20:00,winter,0,1,nice_weather,13.12,15.91,49,11.0014,7,154,161,20,0,0,0,0,1,1,0,0,0,1,1,0,0,0,347
5275,12/13/2011 21:00,winter,0,1,nice_weather,12.3,15.15,52,11.0014,5,134,139,21,0,0,0,0,1,1,0,0,0,1,1,0,0,0,347
5276,12/13/2011 22:00,winter,0,1,nice_weather,12.3,15.15,52,11.0014,5,102,107,22,0,0,0,0,1,1,0,0,0,1,1,0,0,0,347
5277,12/13/2011 23:00,winter,0,1,nice_weather,10.66,15.15,70,0,4,55,59,23,1,0,0,0,0,1,0,0,0,1,1,0,0,0,347
5278,12/14/2011 0:00,winter,0,1,nice_weather,10.66,15.15,75,0,0,22,22,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,348
5279,12/14/2011 1:00,winter,0,1,nice_weather,10.66,15.15,75,0,0,8,8,1,1,0,0,0,0,1,0,0,0,2,1,0,0,0,348
5280,12/14/2011 2:00,winter,0,1,nice_weather,10.66,15.15,75,0,0,2,2,2,1,0,0,0,0,1,0,0,0,2,1,0,0,0,348
5281,12/14/2011 3:00,winter,0,1,nice_weather,11.48,15.91,65,0,0,3,3,3,1,0,0,0,0,1,0,0,0,2,1,0,0,0,348
5282,12/14/2011 4:00,winter,0,1,nice_weather,10.66,15.15,75,0,0,4,4,4,1,0,0,0,0,1,0,0,0,2,1,0,0,0,348
5283,12/14/2011 5:00,winter,0,1,cloudy,10.66,15.15,81,0,0,26,26,5,1,0,0,0,0,1,0,0,0,2,0,1,0,0,348
5284,12/14/2011 6:00,winter,0,1,cloudy,10.66,15.15,87,0,0,87,87,6,0,1,0,0,0,1,0,0,0,2,0,1,0,0,348
5285,12/14/2011 7:00,winter,0,1,nice_weather,11.48,15.91,75,0,4,243,247,7,0,1,0,0,0,1,0,0,0,2,1,0,0,0,348
5286,12/14/2011 8:00,winter,0,1,cloudy,10.66,15.15,87,0,9,458,467,8,0,1,0,0,0,1,0,0,0,2,0,1,0,0,348
5287,12/14/2011 9:00,winter,0,1,cloudy,12.3,16.665,61,0,9,230,239,9,0,1,0,0,0,1,0,0,0,2,0,1,0,0,348
5288,12/14/2011 10:00,winter,0,1,cloudy,13.12,17.425,57,0,9,133,142,10,0,1,0,0,0,1,0,0,0,2,0,1,0,0,348
5289,12/14/2011 11:00,winter,0,1,cloudy,13.94,18.18,55,0,12,103,115,11,0,0,1,0,0,1,0,0,0,2,0,1,0,0,348
5290,12/14/2011 12:00,winter,0,1,cloudy,14.76,18.18,57,6.0032,6,138,144,12,0,0,1,0,0,1,0,0,0,2,0,1,0,0,348
5291,12/14/2011 13:00,winter,0,1,cloudy,14.76,18.18,57,7.0015,14,119,133,13,0,0,1,0,0,1,0,0,0,2,0,1,0,0,348
5292,12/14/2011 14:00,winter,0,1,cloudy,15.58,19.695,54,6.0032,17,134,151,14,0,0,1,0,0,1,0,0,0,2,0,1,0,0,348
5293,12/14/2011 15:00,winter,0,1,cloudy,15.58,19.695,54,7.0015,24,143,167,15,0,0,1,0,0,1,0,0,0,2,0,1,0,0,348
5294,12/14/2011 16:00,winter,0,1,cloudy,15.58,19.695,54,7.0015,12,233,245,16,0,0,0,1,0,1,0,0,0,2,0,1,0,0,348
5295,12/14/2011 17:00,winter,0,1,cloudy,14.76,18.18,57,7.0015,19,377,396,17,0,0,0,1,0,1,0,0,0,2,0,1,0,0,348
5296,12/14/2011 18:00,winter,0,1,cloudy,14.76,17.425,62,11.0014,11,379,390,18,0,0,0,1,0,1,0,0,0,2,0,1,0,0,348
5297,12/14/2011 19:00,winter,0,1,cloudy,14.76,18.18,62,7.0015,9,259,268,19,0,0,0,1,0,1,0,0,0,2,0,1,0,0,348
5298,12/14/2011 20:00,winter,0,1,cloudy,13.94,17.425,66,7.0015,6,169,175,20,0,0,0,0,1,1,0,0,0,2,0,1,0,0,348
5299,12/14/2011 21:00,winter,0,1,cloudy,13.94,16.665,66,11.0014,9,145,154,21,0,0,0,0,1,1,0,0,0,2,0,1,0,0,348
5300,12/14/2011 22:00,winter,0,1,nice_weather,13.94,16.665,66,11.0014,5,99,104,22,0,0,0,0,1,1,0,0,0,2,1,0,0,0,348
5301,12/14/2011 23:00,winter,0,1,nice_weather,13.12,15.91,70,11.0014,3,48,51,23,1,0,0,0,0,1,0,0,0,2,1,0,0,0,348
5302,12/15/2011 0:00,winter,0,1,nice_weather,13.12,15.91,70,11.0014,5,45,50,0,1,0,0,0,0,1,0,0,0,3,1,0,0,0,349
5303,12/15/2011 1:00,winter,0,1,cloudy,13.12,15.91,70,11.0014,5,15,20,1,1,0,0,0,0,1,0,0,0,3,0,1,0,0,349
5304,12/15/2011 2:00,winter,0,1,cloudy,13.12,16.665,70,8.9981,2,5,7,2,1,0,0,0,0,1,0,0,0,3,0,1,0,0,349
5305,12/15/2011 3:00,winter,0,1,cloudy,13.12,16.665,70,8.9981,1,2,3,3,1,0,0,0,0,1,0,0,0,3,0,1,0,0,349
5306,12/15/2011 4:00,winter,0,1,cloudy,13.12,15.15,70,15.0013,0,6,6,4,1,0,0,0,0,1,0,0,0,3,0,1,0,0,349
5307,12/15/2011 5:00,winter,0,1,cloudy,13.12,15.15,70,19.0012,0,24,24,5,1,0,0,0,0,1,0,0,0,3,0,1,0,0,349
5308,12/15/2011 6:00,winter,0,1,nice_weather,13.12,15.91,66,12.998,2,90,92,6,0,1,0,0,0,1,0,0,0,3,1,0,0,0,349
5309,12/15/2011 7:00,winter,0,1,nice_weather,13.12,15.91,70,12.998,6,252,258,7,0,1,0,0,0,1,0,0,0,3,1,0,0,0,349
5310,12/15/2011 8:00,winter,0,1,cloudy,13.94,15.91,66,15.0013,8,449,457,8,0,1,0,0,0,1,0,0,0,3,0,1,0,0,349
5311,12/15/2011 9:00,winter,0,1,cloudy,14.76,16.665,62,19.0012,6,274,280,9,0,1,0,0,0,1,0,0,0,3,0,1,0,0,349
5312,12/15/2011 10:00,winter,0,1,cloudy,16.4,20.455,58,19.9995,4,105,109,10,0,1,0,0,0,1,0,0,0,3,0,1,0,0,349
5313,12/15/2011 11:00,winter,0,1,cloudy,16.4,20.455,62,27.9993,9,126,135,11,0,0,1,0,0,1,0,0,0,3,0,1,0,0,349
5314,12/15/2011 12:00,winter,0,1,cloudy,18.86,22.725,59,32.9975,17,140,157,12,0,0,1,0,0,1,0,0,0,3,0,1,0,0,349
5315,12/15/2011 13:00,winter,0,1,cloudy,20.5,24.24,55,23.9994,14,150,164,13,0,0,1,0,0,1,0,0,0,3,0,1,0,0,349
5316,12/15/2011 14:00,winter,0,1,cloudy,21.32,25,52,22.0028,8,124,132,14,0,0,1,0,0,1,0,0,0,3,0,1,0,0,349
5317,12/15/2011 15:00,winter,0,1,rain_snow,21.32,25,55,15.0013,6,76,82,15,0,0,1,0,0,1,0,0,0,3,0,0,1,0,349
5318,12/15/2011 16:00,winter,0,1,rain_snow,18.86,22.725,72,11.0014,7,124,131,16,0,0,0,1,0,1,0,0,0,3,0,0,1,0,349
5319,12/15/2011 17:00,winter,0,1,cloudy,21.32,25,59,19.0012,14,310,324,17,0,0,0,1,0,1,0,0,0,3,0,1,0,0,349
5320,12/15/2011 18:00,winter,0,1,cloudy,21.32,25,59,19.9995,14,363,377,18,0,0,0,1,0,1,0,0,0,3,0,1,0,0,349
5321,12/15/2011 19:00,winter,0,1,cloudy,21.32,25,59,19.0012,13,274,287,19,0,0,0,1,0,1,0,0,0,3,0,1,0,0,349
5322,12/15/2011 20:00,winter,0,1,nice_weather,21.32,25,59,22.0028,12,209,221,20,0,0,0,0,1,1,0,0,0,3,1,0,0,0,349
5323,12/15/2011 21:00,winter,0,1,nice_weather,20.5,24.24,63,19.9995,10,145,155,21,0,0,0,0,1,1,0,0,0,3,1,0,0,0,349
5324,12/15/2011 22:00,winter,0,1,nice_weather,21.32,25,63,22.0028,8,116,124,22,0,0,0,0,1,1,0,0,0,3,1,0,0,0,349
5325,12/15/2011 23:00,winter,0,1,nice_weather,21.32,25,63,22.0028,10,104,114,23,1,0,0,0,0,1,0,0,0,3,1,0,0,0,349
5326,12/16/2011 0:00,winter,0,1,nice_weather,20.5,24.24,72,22.0028,12,60,72,0,1,0,0,0,0,1,0,0,0,4,1,0,0,0,350
5327,12/16/2011 1:00,winter,0,1,nice_weather,20.5,24.24,72,15.0013,3,28,31,1,1,0,0,0,0,1,0,0,0,4,1,0,0,0,350
5328,12/16/2011 2:00,winter,0,1,nice_weather,19.68,23.485,77,7.0015,0,23,23,2,1,0,0,0,0,1,0,0,0,4,1,0,0,0,350
5329,12/16/2011 3:00,winter,0,1,nice_weather,18.86,22.725,82,8.9981,2,3,5,3,1,0,0,0,0,1,0,0,0,4,1,0,0,0,350
5330,12/16/2011 4:00,winter,0,1,cloudy,20.5,24.24,59,12.998,1,4,5,4,1,0,0,0,0,1,0,0,0,4,0,1,0,0,350
5331,12/16/2011 5:00,winter,0,1,nice_weather,19.68,23.485,44,26.0027,0,26,26,5,1,0,0,0,0,1,0,0,0,4,1,0,0,0,350
5332,12/16/2011 6:00,winter,0,1,cloudy,18.04,21.97,33,19.9995,2,80,82,6,0,1,0,0,0,1,0,0,0,4,0,1,0,0,350
5333,12/16/2011 7:00,winter,0,1,cloudy,15.58,19.695,46,19.9995,5,226,231,7,0,1,0,0,0,1,0,0,0,4,0,1,0,0,350
5334,12/16/2011 8:00,winter,0,1,nice_weather,14.76,16.665,46,27.9993,10,449,459,8,0,1,0,0,0,1,0,0,0,4,1,0,0,0,350
5335,12/16/2011 9:00,winter,0,1,nice_weather,14.76,16.665,46,26.0027,8,235,243,9,0,1,0,0,0,1,0,0,0,4,1,0,0,0,350
5336,12/16/2011 10:00,winter,0,1,nice_weather,13.94,15.15,46,19.9995,10,122,132,10,0,1,0,0,0,1,0,0,0,4,1,0,0,0,350
5337,12/16/2011 11:00,winter,0,1,cloudy,13.94,15.15,42,19.9995,9,135,144,11,0,0,1,0,0,1,0,0,0,4,0,1,0,0,350
5338,12/16/2011 12:00,winter,0,1,cloudy,13.94,15.15,42,23.9994,10,163,173,12,0,0,1,0,0,1,0,0,0,4,0,1,0,0,350
5339,12/16/2011 13:00,winter,0,1,cloudy,13.94,15.15,39,23.9994,12,125,137,13,0,0,1,0,0,1,0,0,0,4,0,1,0,0,350
5340,12/16/2011 14:00,winter,0,1,cloudy,13.94,15.91,42,15.0013,13,115,128,14,0,0,1,0,0,1,0,0,0,4,0,1,0,0,350
5341,12/16/2011 15:00,winter,0,1,cloudy,13.12,15.15,45,19.9995,12,141,153,15,0,0,1,0,0,1,0,0,0,4,0,1,0,0,350
5342,12/16/2011 16:00,winter,0,1,cloudy,13.12,15.15,45,15.0013,12,212,224,16,0,0,0,1,0,1,0,0,0,4,0,1,0,0,350
5343,12/16/2011 17:00,winter,0,1,cloudy,13.12,15.15,45,19.0012,13,352,365,17,0,0,0,1,0,1,0,0,0,4,0,1,0,0,350
5344,12/16/2011 18:00,winter,0,1,cloudy,13.12,15.15,45,16.9979,10,285,295,18,0,0,0,1,0,1,0,0,0,4,0,1,0,0,350
5345,12/16/2011 19:00,winter,0,1,cloudy,13.12,15.15,45,15.0013,11,203,214,19,0,0,0,1,0,1,0,0,0,4,0,1,0,0,350
5346,12/16/2011 20:00,winter,0,1,cloudy,13.12,15.91,45,12.998,6,146,152,20,0,0,0,0,1,1,0,0,0,4,0,1,0,0,350
5347,12/16/2011 21:00,winter,0,1,cloudy,13.12,15.91,45,11.0014,7,95,102,21,0,0,0,0,1,1,0,0,0,4,0,1,0,0,350
